id,ticker,date,open,high,low,close,adj_close,volume
16886,MA,2023-02-24,345.2660,348.3956,344.0555,347.5296,347.5296,2016100
16887,MA,2023-02-27,350.0097,352.3619,349.2027,349.8522,349.8522,2200800
16888,MA,2023-02-28,349.1928,352.1354,347.6476,349.6652,349.6652,2732900
16889,MA,2023-03-01,348.3956,349.6849,343.8586,347.9035,347.9035,1968100
16890,MA,2023-03-02,348.0315,350.9742,346.1222,349.9408,349.9408,2526000
16891,MA,2023-03-03,352.4504,355.9639,351.4367,355.7769,355.7769,2174900
16892,MA,2023-03-06,356.0918,362.6956,355.5407,361.1209,361.1209,2789400
16893,MA,2023-03-07,361.3571,363.3058,353.8577,354.2416,354.2416,1660800
16894,MA,2023-03-08,352.9326,355.9738,351.6237,353.3460,353.3460,1634400
16895,MA,2023-03-09,353.5625,358.2570,348.3070,348.8286,348.8286,2414700
16896,MA,2023-03-10,346.8308,347.4606,339.7645,341.6147,341.6147,3176400
16897,MA,2023-03-13,338.1898,344.3211,334.8239,339.2527,339.2527,3308200
16898,MA,2023-03-14,345.4431,350.4722,343.0417,347.2343,347.2343,3413300
16899,MA,2023-03-15,340.5715,342.8843,338.1997,342.5694,342.5694,3082600
16900,MA,2023-03-16,341.1325,343.1697,334.8929,342.4907,342.4907,3768100
16901,MA,2023-03-17,344.7050,346.3683,341.3687,344.1244,344.1244,8426800
16902,MA,2023-03-20,342.4907,348.2382,341.8411,343.7898,343.7898,3864200
16903,MA,2023-03-21,348.7598,350.5608,345.2758,348.9566,348.9566,3766800
16904,MA,2023-03-22,348.9960,354.3007,345.4727,345.4727,345.4727,2596400
16905,MA,2023-03-23,346.8308,354.1629,346.2699,348.7598,348.7598,2598100
16906,MA,2023-03-24,344.9018,346.8406,340.8274,346.0631,346.0631,2971500
16907,MA,2023-03-27,349.9407,352.2240,348.6712,349.0058,349.0058,2420300
16908,MA,2023-03-28,349.9309,350.2655,347.2146,348.7204,348.7204,1695900
16909,MA,2023-03-29,351.7221,354.3302,350.1868,353.8381,353.8381,2327000
16910,MA,2023-03-30,355.2356,356.8496,352.5685,353.5724,353.5724,2480500
16911,MA,2023-03-31,355.4128,357.8929,354.6747,357.6567,357.6567,3376600
16912,MA,2023-04-03,356.8693,360.8552,356.0229,360.6682,360.6682,2978000
16913,MA,2023-04-04,360.9930,363.2763,357.6272,358.1389,358.1389,2198700
16914,MA,2023-04-05,358.2867,359.9132,356.4434,358.5923,358.5923,2239600
16915,MA,2023-04-06,356.0492,356.8673,350.8841,356.3055,356.3055,2357600
16916,MA,2023-04-10,354.5706,355.7732,352.4711,354.9945,354.9945,1559100
16917,MA,2023-04-11,358.2276,359.9723,355.9999,358.9275,358.9275,3033800
16918,MA,2023-04-12,360.8496,363.3337,355.8718,356.6111,356.6111,2268800
16919,MA,2023-04-13,358.6220,364.4672,358.1981,364.3687,364.3687,2611700
16920,MA,2023-04-14,364.7136,368.0551,363.8363,367.1088,367.1088,2254600
16921,MA,2023-04-17,368.0256,368.7551,363.1266,367.4342,367.4342,2432700
16922,MA,2023-04-18,368.6072,368.6072,364.6742,367.0005,367.0005,2087800
16923,MA,2023-04-19,367.6609,368.8044,365.8571,367.4736,367.4736,1795300
16924,MA,2023-04-20,366.1429,369.8295,364.4081,369.6422,369.6422,2124800
16925,MA,2023-04-21,370.3518,372.0374,367.9270,369.8787,369.8787,3537800
16926,MA,2023-04-24,369.7900,372.2444,368.2819,369.3760,369.3760,1886300
16927,MA,2023-04-25,368.1636,369.2282,363.0576,363.2646,363.2646,2245000
16928,MA,2023-04-26,364.3588,366.9019,360.8595,361.5200,361.5200,2594200
16929,MA,2023-04-27,361.3425,369.6225,355.8422,368.3312,368.3312,3859900
16930,MA,2023-04-28,367.2075,376.4732,366.2021,374.6003,374.6003,3107300
16931,MA,2023-05-01,375.0537,376.9956,373.5456,374.4327,374.4327,1745100
16932,MA,2023-05-02,372.3726,373.4273,365.6402,370.6575,370.6575,2478700
16933,MA,2023-05-03,371.2883,374.1272,368.9817,369.5436,369.5436,1970900
16934,MA,2023-05-04,369.1493,371.4658,366.8231,370.7462,370.7462,2814900
16935,MA,2023-05-05,375.1326,379.6471,372.8359,379.1642,379.1642,2683100
16936,MA,2023-05-08,378.5234,381.9241,378.2869,380.0020,380.0020,1719600
16937,MA,2023-05-09,378.3953,380.6526,377.2322,377.4687,377.4687,2036400
16938,MA,2023-05-10,380.4752,381.2342,372.2543,377.0745,377.0745,1940800
16939,MA,2023-05-11,376.7492,380.2091,373.8414,377.9124,377.9124,1901200
16940,MA,2023-05-12,378.9965,379.5190,373.3878,376.4633,376.4633,2044000
16941,MA,2023-05-15,376.4140,378.1785,375.0932,377.9320,377.9320,1957400
16942,MA,2023-05-16,377.1336,378.1193,371.9290,374.8073,374.8073,2762700
16943,MA,2023-05-17,376.7394,381.9833,373.7132,381.4708,381.4708,3260300
16944,MA,2023-05-18,381.5791,386.4189,380.2977,386.4189,386.4189,3729500
16945,MA,2023-05-19,386.3993,386.5964,379.6373,380.0611,380.0611,3369100
16946,MA,2023-05-22,379.4894,381.8354,378.6910,379.0360,379.0360,1808800
16947,MA,2023-05-23,376.0690,376.5717,365.1473,368.4100,368.4100,3979000
16948,MA,2023-05-24,364.0926,364.3291,360.3567,363.2350,363.2350,2655700
16949,MA,2023-05-25,362.6534,365.6894,359.6963,364.7530,364.7530,3752200
16950,MA,2023-05-26,365.6993,370.3124,364.7629,369.0211,369.0211,2691300
16951,MA,2023-05-30,370.9039,371.2489,360.9679,362.2493,362.2493,3430100
16952,MA,2023-05-31,359.7851,360.4751,352.7372,359.8048,359.8048,10695300
16953,MA,2023-06-01,361.9142,365.7880,360.8200,365.5811,365.5811,3389700
16954,MA,2023-06-02,369.2380,370.4505,366.8329,368.3903,368.3903,2501500
16955,MA,2023-06-05,367.4243,367.4736,363.2646,365.2262,365.2262,2316200
16956,MA,2023-06-06,367.6214,374.9453,366.4977,374.5313,374.5313,2758700
16957,MA,2023-06-07,373.8709,375.0636,362.9985,366.0838,366.0838,3714500
16958,MA,2023-06-08,364.0827,364.4869,360.6229,362.3380,362.3380,2594700
16959,MA,2023-06-09,365.1670,366.7935,362.5056,363.9448,363.9448,2201800
16960,MA,2023-06-12,365.3741,370.5983,364.6545,369.9478,369.9478,2407500
16961,MA,2023-06-13,369.9477,371.7910,364.5263,366.0739,366.0739,2444100
16962,MA,2023-06-14,367.6017,372.6782,366.7047,369.4056,369.4056,2775400
16963,MA,2023-06-15,367.9369,374.1469,365.2262,373.6245,373.6245,2558100
16964,MA,2023-06-16,376.1577,377.4293,370.7856,371.1503,371.1503,5886900
16965,MA,2023-06-20,369.6521,374.0878,368.4100,369.2676,369.2676,3961700
16966,MA,2023-06-21,368.6171,372.9838,368.3214,370.7659,370.7659,2301300
16967,MA,2023-06-22,369.7505,373.0724,368.6071,372.4021,372.4021,1933300
16968,MA,2023-06-23,369.6225,375.6747,367.8876,374.3835,374.3835,3739700
16969,MA,2023-06-26,372.6584,374.5608,369.9872,372.0276,372.0276,3327800
16970,MA,2023-06-27,374.9059,377.3702,373.5949,376.3352,376.3352,2197300
16971,MA,2023-06-28,375.7437,375.9507,373.2597,374.7974,374.7974,2012400
16972,MA,2023-06-29,375.4086,382.4663,375.0636,382.1312,382.1312,2524600
16973,MA,2023-06-30,382.5550,389.5240,382.5550,387.6807,387.6807,4407100
16974,MA,2023-07-03,385.7487,388.6762,383.1267,388.3312,388.3312,1304600
16975,MA,2023-07-05,383.2548,389.6028,381.5988,389.0902,389.0902,2781800
16976,MA,2023-07-06,388.7645,389.1396,384.7271,388.0834,388.0834,2156600
16977,MA,2023-07-07,385.6353,387.4023,383.4044,383.6808,383.6808,2654400
16978,MA,2023-07-10,383.4833,388.3697,383.0194,387.1160,387.1160,2148600
16979,MA,2023-07-11,388.5572,393.3350,387.2937,392.6835,392.6835,2106200
16980,MA,2023-07-12,393.8681,397.9844,393.5818,395.5363,395.5363,2273400
16981,MA,2023-07-13,397.8166,398.0535,395.3092,395.4080,395.4080,2354900
16982,MA,2023-07-14,396.9478,398.3002,395.1512,397.3328,397.3328,1978500
16983,MA,2023-07-17,396.7801,398.8037,395.9607,397.0269,397.0269,2344500
16984,MA,2023-07-18,395.2698,396.7702,390.1268,393.0388,393.0388,2676200
16985,MA,2023-07-19,392.8809,394.7071,391.2126,393.1474,393.1474,1809700
16986,MA,2023-07-20,392.0319,394.5787,390.4624,392.9401,392.9401,2570700
16987,MA,2023-07-21,393.5423,396.3458,392.3084,392.3774,392.3774,1868100
16988,MA,2023-07-24,392.3676,399.7020,391.5087,399.5836,399.5836,3029800
16989,MA,2023-07-25,398.1818,399.6527,395.8423,396.1187,396.1187,2490500
16990,MA,2023-07-26,394.0458,398.1226,390.6599,397.2342,397.2342,2572300
16991,MA,2023-07-27,399.9784,399.9784,388.8830,389.4259,389.4259,3563300
16992,MA,2023-07-28,392.8414,392.8809,383.8782,387.9057,387.9057,4501000
16993,MA,2023-07-31,388.9027,390.9856,387.4220,389.2087,389.2087,3578300
16994,MA,2023-08-01,388.7152,392.1899,387.3134,391.9629,391.9629,2344200
16995,MA,2023-08-02,388.8139,389.1397,384.5692,385.0035,385.0035,2410600
16996,MA,2023-08-03,382.5752,388.3796,381.4499,387.9551,387.9551,2190500
16997,MA,2023-08-04,386.5731,390.9955,385.0529,386.3164,386.3164,2215800
16998,MA,2023-08-07,387.9453,392.6342,387.9453,391.7655,391.7655,1559800
16999,MA,2023-08-08,391.0843,391.2817,385.1121,388.1328,388.1328,1747000
17000,MA,2023-08-09,388.7941,391.6864,386.8297,388.6065,388.6065,1806100
17001,MA,2023-08-10,391.3607,395.4771,390.6204,392.0320,392.0320,2154500
17002,MA,2023-08-11,390.6599,391.5680,387.7577,389.8998,389.8998,1464600
17003,MA,2023-08-14,391.3509,394.0951,389.5345,393.4534,393.4534,1638500
17004,MA,2023-08-15,392.3774,392.3774,388.5276,389.3766,389.3766,1753200
17005,MA,2023-08-16,388.3795,394.0654,388.0636,389.2975,389.2975,2002000
17006,MA,2023-08-17,391.0449,391.1140,385.9611,387.5701,387.5701,2118600
17007,MA,2023-08-18,384.8061,388.7744,383.8288,387.1259,387.1259,2001800
17008,MA,2023-08-21,388.1525,389.9096,385.9907,388.1427,388.1427,1869400
17009,MA,2023-08-22,389.9195,393.6410,388.6165,392.7230,392.7230,2422500
17010,MA,2023-08-23,394.1345,396.7505,393.2362,395.9015,395.9015,1943200
17011,MA,2023-08-24,396.4247,398.8037,392.3873,392.5551,392.5551,1970000
17012,MA,2023-08-25,395.4968,399.4157,393.8680,397.7080,397.7080,2154600
17013,MA,2023-08-28,398.8037,402.5548,397.9646,402.1995,402.1995,1901300
17014,MA,2023-08-29,402.1797,406.8883,401.3604,406.3553,406.3553,2188800
17015,MA,2023-08-30,409.4451,412.4065,408.2013,408.5863,408.5863,2516600
17016,MA,2023-08-31,408.8824,410.9357,406.4837,407.3326,407.3326,2535100
17017,MA,2023-09-01,408.5172,411.1528,407.1845,410.2249,410.2249,1841700
17018,MA,2023-09-05,408.0335,410.0571,404.4304,406.2072,406.2072,2045600
17019,MA,2023-09-06,405.4965,408.0631,403.6308,407.8656,407.8656,2292100
17020,MA,2023-09-07,406.6219,410.7777,406.4343,409.2871,409.2871,2502700
17021,MA,2023-09-08,409.6622,410.9751,408.5369,409.5043,409.5043,1868900
17022,MA,2023-09-11,411.4885,412.2189,409.3069,411.3305,411.3305,1544700
17023,MA,2023-09-12,410.6000,412.2781,409.9090,410.9159,410.9159,1997600
17024,MA,2023-09-13,410.8172,413.0283,409.6326,410.9455,410.9455,2142200
17025,MA,2023-09-14,412.9198,413.2159,402.5351,408.0236,408.0236,3557700
17026,MA,2023-09-15,406.5626,412.9198,405.8519,408.9811,408.9811,4755500
17027,MA,2023-09-18,408.5566,412.5151,407.7274,411.7648,411.7648,1808000
17028,MA,2023-09-19,411.5970,411.7352,405.8124,408.2111,408.2111,1730900
17029,MA,2023-09-20,408.4481,410.5013,404.8055,405.2399,405.2399,1580000
17030,MA,2023-09-21,403.0879,403.5124,396.9282,398.1719,398.1719,2450700
17031,MA,2023-09-22,399.1887,401.6170,396.3951,397.0466,397.0466,1885000
17032,MA,2023-09-25,395.4474,398.0436,394.6971,397.3130,397.3130,1846500
17033,MA,2023-09-26,394.8552,395.6943,388.5474,390.2946,390.2946,2940400
17034,MA,2023-09-27,391.1139,391.9234,386.4448,390.3933,390.3933,1987500
17035,MA,2023-09-28,390.7388,396.1878,390.2847,394.3024,394.3024,2216200
17036,MA,2023-09-29,396.8590,397.0071,389.1791,390.8177,390.8177,3032300
17037,MA,2023-10-02,388.5375,391.2620,387.4023,390.7585,390.7585,2856800
17038,MA,2023-10-03,389.4259,392.7427,383.9671,386.0302,386.0302,2527900
17039,MA,2023-10-04,386.9581,389.3963,383.5820,388.6954,388.6954,1813400
17040,MA,2023-10-05,385.9274,390.2079,385.5418,389.6938,389.6938,2116600
17041,MA,2023-10-06,388.7349,396.4161,386.0361,393.4207,393.4207,2484000
17042,MA,2023-10-09,389.9509,391.9676,385.1267,390.2277,390.2277,2475100
17043,MA,2023-10-10,391.0186,398.1165,389.3479,395.7933,395.7933,2713800
17044,MA,2023-10-11,398.6404,400.4989,392.8177,395.2397,395.2397,2055600
17045,MA,2023-10-12,399.1841,400.7065,392.7782,395.3287,395.3287,1779000
17046,MA,2023-10-13,394.2512,397.5432,390.5638,393.4801,393.4801,2235600
17047,MA,2023-10-16,395.6648,399.8070,394.2215,396.5743,396.5743,2202100
17048,MA,2023-10-17,395.0717,398.9963,393.8953,397.1773,397.1773,2176000
17049,MA,2023-10-18,394.5477,396.7819,388.0726,388.7152,388.7152,1951400
17050,MA,2023-10-19,389.3479,390.3166,381.0933,383.4362,383.4362,3472800
17051,MA,2023-10-20,383.4362,385.5320,379.7786,380.0158,380.0158,2652500
17052,MA,2023-10-23,377.9398,383.4263,376.6448,379.2843,379.2843,1771800
17053,MA,2023-10-24,381.0933,384.9783,379.4819,382.4872,382.4872,2003300
17054,MA,2023-10-25,379.6105,384.1876,377.8706,381.8941,381.8941,3504500
17055,MA,2023-10-26,366.7789,371.2571,358.8901,360.4224,360.4224,6920100
17056,MA,2023-10-27,362.3006,364.0801,355.6575,359.9182,359.9182,3624900
17057,MA,2023-10-30,362.3303,368.9636,360.5508,368.1628,368.1628,3386400
17058,MA,2023-10-31,369.0525,373.3627,368.8449,372.0479,372.0479,2978800
17059,MA,2023-11-01,374.3414,376.0516,370.7529,373.5011,373.5011,2354700
17060,MA,2023-11-02,375.9527,378.6614,374.1634,378.3154,378.3154,2816000
17061,MA,2023-11-03,380.5990,383.9997,379.3436,381.6370,381.6370,2269100
17062,MA,2023-11-06,382.6750,383.8119,379.8181,381.7458,381.7458,2020500
17063,MA,2023-11-07,381.5876,385.1365,379.9070,384.4248,384.4248,2324200
17064,MA,2023-11-08,382.6849,386.8962,382.5762,385.2453,385.2453,2838400
17065,MA,2023-11-09,386.4909,386.9753,382.8431,383.5252,383.5252,2657100
17066,MA,2023-11-10,385.5814,390.5737,382.3191,389.8718,389.8718,2807000
17067,MA,2023-11-13,389.8422,391.1075,388.5273,389.8422,389.8422,1614600
17068,MA,2023-11-14,392.6398,397.0884,392.2147,393.1044,393.1044,2733900
17069,MA,2023-11-15,392.9266,394.7159,390.2475,392.2939,392.2939,2434600
17070,MA,2023-11-16,393.4604,395.3782,391.0285,392.5608,392.5608,3060600
17071,MA,2023-11-17,395.3979,396.5348,393.3615,395.7242,395.7242,2365500
17072,MA,2023-11-20,396.1393,400.5681,393.7075,399.7773,399.7773,2768300
17073,MA,2023-11-21,401.0822,405.6593,401.0525,404.2753,404.2753,2567500
17074,MA,2023-11-22,407.5474,408.1306,405.4615,405.6394,405.6394,1967900
17075,MA,2023-11-24,407.7748,408.2493,405.8372,407.7847,407.7847,1053500
17076,MA,2023-11-27,406.3018,408.0022,403.5833,404.2950,404.2950,2665900
17077,MA,2023-11-28,404.4038,405.9460,402.8023,404.3346,404.3346,2645000
17078,MA,2023-11-29,406.3117,407.3695,404.7399,405.1353,405.1353,2151400
17079,MA,2023-11-30,405.4121,409.4257,404.1072,409.0995,409.0995,3203500
17080,MA,2023-12-01,408.1702,411.8378,406.8653,409.6234,409.6234,2171400
17081,MA,2023-12-04,409.0995,410.1079,403.3658,403.5635,403.5635,3097900
17082,MA,2023-12-05,402.4365,404.3741,399.6982,404.0182,404.0182,2755600
17083,MA,2023-12-06,406.7270,409.0896,402.5058,405.6890,405.6890,2224200
17084,MA,2023-12-07,407.3596,408.8425,405.3034,408.4272,408.4272,2363000
17085,MA,2023-12-08,407.5079,408.9413,404.5521,407.4486,407.4486,1959300
17086,MA,2023-12-11,407.7451,411.4127,407.6661,410.9580,410.9580,2236000
17087,MA,2023-12-12,412.2332,416.1874,409.9595,415.9403,415.9403,2736500
17088,MA,2023-12-13,417.0377,421.4961,414.3587,419.8254,419.8254,3694200
17089,MA,2023-12-14,420.1517,420.9821,411.1458,413.7754,413.7754,3989700
17090,MA,2023-12-15,407.9033,414.4674,406.8950,413.7853,413.7853,5566600
17091,MA,2023-12-18,414.7343,420.2307,414.7343,419.5783,419.5783,2686900
17092,MA,2023-12-19,419.2027,421.8026,417.6902,420.6065,420.6065,2256200
17093,MA,2023-12-20,420.2209,422.7220,414.4477,414.6553,414.6553,3058300
17094,MA,2023-12-21,416.9685,419.0544,415.8020,418.5996,418.5996,2213600
17095,MA,2023-12-22,419.8946,422.2870,418.1251,419.2521,419.2521,1759000
17096,MA,2023-12-26,420.1418,420.8536,418.1153,418.8270,418.8270,1258200
17097,MA,2023-12-27,418.1647,420.1517,418.1251,419.5091,419.5091,1324100
17098,MA,2023-12-28,418.9258,423.4633,418.8368,421.4467,421.4467,1505000
17099,MA,2023-12-29,421.8026,423.4535,419.4201,421.6346,421.6346,1706100
17100,MA,2024-01-02,419.2422,419.4300,414.7640,417.0674,417.0674,2463700
17101,MA,2024-01-03,416.3852,416.5236,412.7275,413.9830,413.9830,3093700
17102,MA,2024-01-04,413.7161,418.6095,413.4986,414.9716,414.9716,2042600
17103,MA,2024-01-05,415.6833,417.9274,412.2233,414.6256,414.6256,2415900
17104,MA,2024-01-08,415.2989,417.9128,412.4176,417.8138,417.8138,2125400
17105,MA,2024-01-09,414.9622,419.5168,414.4078,418.4277,418.4277,2439300
17106,MA,2024-01-10,421.7941,425.2299,419.9624,424.0417,424.0417,2709300
17107,MA,2024-01-11,425.7546,427.5270,421.5664,422.5070,422.5070,2320600
17108,MA,2024-01-12,425.7051,426.8537,423.4774,424.8635,424.8635,1892400
17109,MA,2024-01-16,423.2199,425.4873,422.3090,424.1209,424.1209,2398000
17110,MA,2024-01-17,421.2793,426.1309,421.2793,423.2001,423.2001,2690400
17111,MA,2024-01-18,424.4080,426.9625,423.2298,426.4675,426.4675,2075700
17112,MA,2024-01-19,428.2795,432.7549,425.1012,432.4677,432.4677,2400200
17113,MA,2024-01-22,434.6460,436.5866,432.9430,435.4084,435.4084,2715500
17114,MA,2024-01-23,435.9232,436.2500,433.5370,434.4282,434.4282,2328600
17115,MA,2024-01-24,434.2004,436.5767,431.4577,434.3687,434.3687,2725700
17116,MA,2024-01-25,431.6954,434.2995,430.1706,432.4875,432.4875,2977800
17117,MA,2024-01-26,428.2794,435.5470,426.4180,434.2004,434.2004,2725400
17118,MA,2024-01-29,431.4775,436.6064,430.3785,436.2301,436.2301,2314200
17119,MA,2024-01-30,436.5470,441.8145,435.7054,440.7946,440.7946,2663600
17120,MA,2024-01-31,445.5572,457.4387,442.2105,444.7948,444.7948,4740500
17121,MA,2024-02-01,450.5078,456.5872,449.5672,456.3694,456.3694,3292700
17122,MA,2024-02-02,457.6466,459.2605,453.9733,456.0327,456.0327,2050300
17123,MA,2024-02-05,454.9732,456.8148,451.0325,452.2504,452.2504,2438800
17124,MA,2024-02-06,450.8642,456.0129,450.8642,455.9535,455.9535,2201900
17125,MA,2024-02-07,456.6565,457.6763,455.0822,457.3496,457.3496,2544300
17126,MA,2024-02-08,455.4584,456.2010,452.9336,453.7356,453.7356,2081300
17127,MA,2024-02-09,453.5376,454.4584,451.8643,453.3594,453.3594,2155400
17128,MA,2024-02-12,454.6465,454.8643,451.5771,454.1812,454.1812,1794500
17129,MA,2024-02-13,452.2504,457.3199,451.5375,455.9139,455.9139,2407700
17130,MA,2024-02-14,457.4387,460.8546,454.9040,460.5972,460.5972,2202700
17131,MA,2024-02-15,461.2308,467.4488,460.6368,466.6270,466.6270,2354100
17132,MA,2024-02-16,469.4886,469.4886,462.4586,463.5082,463.5082,2237200
17133,MA,2024-02-20,448.3295,451.3494,445.6760,447.2899,447.2899,5044200
17134,MA,2024-02-21,448.8344,455.0623,447.5374,454.5178,454.5178,2895800
17135,MA,2024-02-22,457.2506,467.8350,457.0228,466.9043,466.9043,2572800
17136,MA,2024-02-23,469.0529,470.4787,467.2013,468.7460,468.7460,1764100
17137,MA,2024-02-26,468.3301,470.3895,467.3399,469.8252,469.8252,2066900
17138,MA,2024-02-27,469.8647,470.3103,465.3102,470.0628,470.0628,2011100
17139,MA,2024-02-28,469.4885,474.4095,468.9935,474.1223,474.1223,1931900
17140,MA,2024-02-29,473.2808,473.6669,467.3895,470.0728,470.0728,3072500
17141,MA,2024-03-01,470.2212,472.7856,469.2212,471.9242,471.9242,1748300
17142,MA,2024-03-04,470.9738,471.9243,461.1715,463.8646,463.8646,3212400
17143,MA,2024-03-05,462.7556,464.6072,460.0328,462.9041,462.9041,2015100
17144,MA,2024-03-06,462.5478,468.9440,462.5478,466.9440,466.9440,1917100
17145,MA,2024-03-07,468.5281,468.5974,461.2903,462.9240,462.9240,2178100
17146,MA,2024-03-08,462.4884,466.9637,462.4884,464.6270,464.6270,1596900
17147,MA,2024-03-11,464.3695,464.7359,460.1021,464.5280,464.5280,1774500
17148,MA,2024-03-12,465.8845,469.6865,464.0824,468.2014,468.2014,1853900
17149,MA,2024-03-13,469.5480,471.4589,468.1123,470.9143,470.9143,2103900
17150,MA,2024-03-14,476.2709,477.2412,472.4688,474.7461,474.7461,2757700
17151,MA,2024-03-15,468.6667,473.7361,468.4093,471.1321,471.1321,4179300
17152,MA,2024-03-18,473.9144,476.0729,471.9441,474.1620,474.1620,2072300
17153,MA,2024-03-19,476.8650,479.8255,474.7758,479.2215,479.2215,2049500
17154,MA,2024-03-20,479.5383,483.6275,478.8650,483.2216,483.2216,1691100
17155,MA,2024-03-21,483.7068,485.1623,478.6274,483.8157,483.8157,2580300
17156,MA,2024-03-22,483.4889,484.0632,476.7065,476.9145,476.9145,2277800
17157,MA,2024-03-25,476.8452,477.5581,469.7262,471.3401,471.3401,2600300
17158,MA,2024-03-26,473.0035,475.2610,467.6469,472.0926,472.0926,2515100
17159,MA,2024-03-27,475.7560,477.3996,470.0628,473.2312,473.2312,2309400
17160,MA,2024-03-28,473.1916,477.6670,472.5678,476.8155,476.8155,2214500
17161,MA,2024-04-01,475.9144,478.5086,472.6173,473.6767,473.6767,1648200
17162,MA,2024-04-02,472.2609,475.6669,471.5975,474.6966,474.6966,3265100
17163,MA,2024-04-03,475.6966,478.5284,472.4985,472.7065,472.7065,2265000
17164,MA,2024-04-04,475.2313,477.2016,464.3696,465.1320,465.1320,2552600
17165,MA,2024-04-05,469.3202,474.5778,467.8647,472.4391,472.4391,2462700
17166,MA,2024-04-08,472.3498,475.6020,470.2479,474.7790,474.7790,1961800
17167,MA,2024-04-09,473.9065,474.8187,463.8527,468.1459,468.1459,2217200
17168,MA,2024-04-10,466.1728,470.3570,464.8640,465.1813,465.1813,2710500
17169,MA,2024-04-11,464.2989,466.3513,460.2436,464.3286,464.3286,2299900
17170,MA,2024-04-12,462.0383,465.5283,458.1813,461.4236,461.4236,2486300
17171,MA,2024-04-15,466.2422,466.9957,454.5326,455.8810,455.8810,2070500
17172,MA,2024-04-16,456.0893,459.4405,455.0978,455.9108,455.9108,1787200
17173,MA,2024-04-17,458.8357,459.4702,454.2549,456.2479,456.2479,1735000
17174,MA,2024-04-18,456.5851,457.9831,449.9420,450.8344,450.8344,1998900
17175,MA,2024-04-19,454.9887,455.9505,448.7423,451.5185,451.5185,2548800
17176,MA,2024-04-22,453.6105,456.8230,451.2607,452.8669,452.8669,2157400
17177,MA,2024-04-23,454.5822,459.0440,453.4222,458.8853,458.8853,2029100
17178,MA,2024-04-24,461.3343,464.1700,456.4363,458.5680,458.5680,4043100
17179,MA,2024-04-25,457.0213,460.0553,452.8372,458.1814,458.1814,2006500
17180,MA,2024-04-26,458.9745,460.8683,457.0213,458.4887,458.4887,1963300
17181,MA,2024-04-29,457.0312,457.6658,451.8060,453.2140,453.2140,2120700
17182,MA,2024-04-30,452.3811,453.8287,447.0468,447.3641,447.3641,2698800
17183,MA,2024-05-01,442.0100,445.1630,434.6531,438.3117,438.3117,4979100
17184,MA,2024-05-02,439.2338,440.8797,434.3259,437.3500,437.3500,3866500
17185,MA,2024-05-03,441.1275,441.4746,433.1856,439.8088,439.8088,3711500
17186,MA,2024-05-06,443.4278,446.6700,441.7720,445.5496,445.5496,2536200
17187,MA,2024-05-07,447.9193,449.4462,443.7253,449.2083,449.2083,2345300
17188,MA,2024-05-08,450.1403,451.2409,446.0950,450.9038,450.9038,2332400
17189,MA,2024-05-09,449.6941,452.1530,449.6941,451.6176,451.6176,1970100
17190,MA,2024-05-10,453.4419,454.6813,451.1119,453.0949,453.0949,1729900
17191,MA,2024-05-13,453.0454,454.8202,451.6375,453.8683,453.8683,2069300
17192,MA,2024-05-14,454.0270,455.0780,445.4802,450.3386,450.3386,2991000
17193,MA,2024-05-15,448.9406,454.7012,448.9406,454.1063,454.1063,2437800
17194,MA,2024-05-16,456.0893,460.9774,454.9193,454.9689,454.9689,2412200
17195,MA,2024-05-17,456.5355,457.7649,454.2154,456.3570,456.3570,1985900
17196,MA,2024-05-20,455.5737,458.2904,454.8796,455.7522,455.7522,1397200
17197,MA,2024-05-21,454.0170,456.4760,451.7564,455.1969,455.1969,2166000
17198,MA,2024-05-22,454.9986,458.5680,451.3004,452.6389,452.6389,1713700
17199,MA,2024-05-23,452.6388,454.1558,446.6106,447.3740,447.3740,2084600
17200,MA,2024-05-24,448.6630,450.5865,446.4916,447.3443,447.3443,2162100
17201,MA,2024-05-28,446.1743,446.7989,438.6389,441.2961,441.2961,2670800
17202,MA,2024-05-29,438.3513,440.7805,438.0440,438.7083,438.7083,1876900
17203,MA,2024-05-30,438.4505,440.4137,436.9236,438.3414,438.3414,2189900
17204,MA,2024-05-31,438.9265,443.5369,435.5256,443.2692,443.2692,3917100
17205,MA,2024-06-03,439.7098,441.2168,434.1673,439.4222,439.4222,2123800
17206,MA,2024-06-04,439.5907,441.0978,437.5681,440.9887,440.9887,2096600
17207,MA,2024-06-05,443.0015,443.7650,438.5497,442.8627,442.8627,2157000
17208,MA,2024-06-06,444.6771,445.9562,440.8500,444.8655,444.8655,1887100
17209,MA,2024-06-07,445.6290,449.1488,443.4576,445.9661,445.9661,1664700
17210,MA,2024-06-10,444.6078,446.3429,440.5922,445.4307,445.4307,1954500
17211,MA,2024-06-11,444.0326,445.4306,441.3258,445.2224,445.2224,1777300
17212,MA,2024-06-12,447.6516,448.6530,437.8457,439.2338,439.2338,2738900
17213,MA,2024-06-13,439.2338,441.3655,435.5851,441.2168,441.2168,2916600
17214,MA,2024-06-14,439.5709,441.1771,437.4491,440.8499,440.8499,2161500
17215,MA,2024-06-17,438.6686,445.5199,437.9250,444.3003,444.3003,2351900
17216,MA,2024-06-18,443.2592,447.3641,442.9023,446.2833,446.2833,2636500
17217,MA,2024-06-20,447.2253,450.6162,444.5483,448.6630,448.6630,3006800
